"","...1","Show","Season","Episode","Character","Line","Gender","Gender_label","Rownumber","Year","N_words","Year_groups"
"11947",520321,"Parks and recreation","7","04","Leslie Knope","I did not consider that possibility!",1,"female",52032,2015,5,"2014-2017"
"11948",41555,"The Big Bang Theory","08","20 – The Fortification Implementation","Leonard","Well, you picked a good one to start. Wil’s had lots of great guests. Jonathan Frakes, Brent Spiner, Michael Dorn, Gates McFadden.",0,"male",35934,2015,22,"2014-2017"
"11949",36331,"The Big Bang Theory","07","21 – The Anything Can Happen Recurrence","Penny","Wow, you really struck a nerve. I’ve never heard him use the M word before.",1,"female",31326,2014,15,"2014-2017"
"11950",53220,"The Big Bang Theory","10","20 – The Recollection Dissipation","Sheldon","You know, I felt the same way about the spork. Uh, solids and liquids handled by one utensil? That’ll never work. Spoiler, works.",0,"male",45854,2017,23,"2014-2017"
"11951",55421,"Parks and recreation","7","12","Jean-Ralphio Saperstein","It's not for anything weird.",0,"male",55421,2015,4,"2014-2017"
"11952",54010,"The Big Bang Theory","10","23 – The Gyroscopic Collapse","Bernadette","You might be forgetting another accomplishment of the past year.",1,"female",46525,2017,10,"2014-2017"
"11953",46503,"The Big Bang Theory","09","16 – The Positive Negative Reaction","Bernadette","I appreciate this, but you really…",1,"female",40113,2016,6,"2014-2017"
"11954",53045,"The Big Bang Theory","10","19 – The Collaboration Fluctuation","Penny","Don’t worry about it. Hey, after this, how about we all go out and do something together?",1,"female",45695,2017,17,"2014-2017"
"11955",46565,"The Big Bang Theory","09","17 – The Celebration Experimentation","Leonard","Can I get his contact info?",0,"male",40167,2016,6,"2014-2017"
"11956",34069,"The Big Bang Theory","07","12 – The Hesitation Ramification","Raj","That depends. On any level, do you think she’s hot?",0,"male",29366,2014,10,"2014-2017"
"11957",40007,"The Big Bang Theory","08","13 – The Anxiety Optimisation","Penny","Yeah, clearly you haven’t seen him on the beach walking around with his metal detector.",1,"female",34562,2015,15,"2014-2017"
"11958",41094,"The Big Bang Theory","08","18 – The Leftover Thermalization","Howard","Thanks for helping us sort through all my mom’s stuff.",0,"male",35519,2015,10,"2014-2017"
"11959",53802,"The Big Bang Theory","10","22 – The Cognition Regeneration","Amy","How did you get from croissants to a unicycle?",1,"female",46346,2017,9,"2014-2017"
"11960",50060,"The Big Bang Theory","10","06 – The Foetal Kick Catalyst","Stuart","You never leave the house without a paper clip.",0,"male",43056,2016,9,"2014-2017"
"11961",495812,"Parks and recreation","6","19","Leslie Knope","So just hang in there, please.",1,"female",49581,2014,5,"2014-2017"
"11962",470652,"Parks and recreation","6","13","Leslie Knope","Oh, I'm getting him a gift.",1,"female",47065,2014,5,"2014-2017"
"11963",47260,"The Big Bang Theory","09","20 – The Big Bear Precipitation","Howard","I didn’t know you needed help running errands today.",0,"male",40761,2016,9,"2014-2017"
"11964",40462,"The Big Bang Theory","08","15 – The Comic Book Store Regeneration","Penny","What? She didn’t give me any puzzles.",1,"female",34964,2015,7,"2014-2017"
"11965",52127,"The Big Bang Theory","10","15 – The Locomotion Reverberation","Leonard","Oh, we can get this. Is there any chance it’s upside-down?",0,"male",44876,2017,11,"2014-2017"
"11966",37379,"The Big Bang Theory","08","02 – The Junior Professor Solution","Leonard","Hey, how’d it go with human resources?",0,"male",32244,2014,7,"2014-2017"
"11967",54079,"The Big Bang Theory","10","23 – The Gyroscopic Collapse","Bernadette","It’s too late for me. Save yourself.",1,"female",46591,2017,7,"2014-2017"
"11968",45213,"The Big Bang Theory","09","11 – The Opening Night Excitation","Penny","Knowing them, they will.",1,"female",39032,2015,4,"2014-2017"
"11969",35977,"The Big Bang Theory","07","20 – The Relationship Diremption","Leonard","Are you sure you want to do this?",0,"male",31023,2014,8,"2014-2017"
"11970",52999,"The Big Bang Theory","10","19 – The Collaboration Fluctuation","Raj","The bigger question is, what are you gonna eat with that spoon? You didn’t get any food.",0,"male",45652,2017,17,"2014-2017"
"11971",41895,"The Big Bang Theory","08","21 – The Communication Deterioration","Leonard","They zip him up in that bag.",0,"male",36229,2015,7,"2014-2017"
"11972",53804,"The Big Bang Theory","10","22 – The Cognition Regeneration","Amy","Where did you get it?",1,"female",46348,2017,5,"2014-2017"
"11973",43286,"The Big Bang Theory","09","03 – The Batchelor Party Corrosion","Bernadette","Speaking of Sheldon, how’s single life treating you?",1,"female",37422,2015,8,"2014-2017"
"11974",38256,"The Big Bang Theory","08","06 – The Expedition Approximation","Penny","Oh, thanks. Got a couple new outfits for work.",1,"female",33050,2014,9,"2014-2017"
"11975",458981,"Parks and recreation","6","10","Ben Wyatt","I never break the law.",0,"male",45898,2014,4,"2014-2017"
"11976",48970,"The Big Bang Theory","10","02 – The Military Miniturization","Bernadette","I’ve worked so hard to get where I am, and I don’t want to get sent back to square one because I’m pregnant.",1,"female",42122,2016,23,"2014-2017"
"11977",54297,"The Big Bang Theory","10","24 – The Long Distance Dissonance","Raj","She’s clearly having a working lunch and preferred to eat alone.",0,"male",46788,2017,11,"2014-2017"
"11978",46295,"The Big Bang Theory","09","16 – The Positive Negative Reaction","Bernadette","What could it be? We are Groot? We are the champions? We are family? I got all my sisters with me?",1,"female",39930,2016,21,"2014-2017"
"11979",43913,"The Big Bang Theory","09","06 – The Helium Insufficiency","Howard","Sounds like you on Cinco de Mayo.",0,"male",37960,2015,7,"2014-2017"
"11980",482402,"Parks and recreation","6","15","Leslie Knope","What? No! Oh, son of a--",1,"female",48240,2014,5,"2014-2017"
"11981",461871,"Parks and recreation","6","11","Ann Perkins","Did I mention that my feet kill me all the time?",1,"female",46187,2014,10,"2014-2017"
"11982",34750,"The Big Bang Theory","07","15 – The Locomotive Manipulation","Leonard","Mm, don’t have to, we have the whole place to ourselves.",0,"male",29932,2014,11,"2014-2017"
"11983",51296,"The Big Bang Theory","10","12 – The Holiday Summation","Amy","Well, she likes me. You know, there’s a chance she might be okay with it.",1,"female",44116,2017,15,"2014-2017"
"11984",34256,"The Big Bang Theory","07","13 – The Occupation Recalibration","Raj","Well, we were just on our way to lunch and wanted to see if you’d like to join.",0,"male",29535,2014,18,"2014-2017"
"11985",49526,"The Big Bang Theory","10","04 – The Cohabitation Experimentation","Amy","It’s not what you think.",1,"female",42594,2016,5,"2014-2017"
"11986",528031,"Parks and recreation","7","06","Ben Wyatt","Looks like Newport Trust is making an announcement.",0,"male",52803,2015,7,"2014-2017"
"11987",40478,"The Big Bang Theory","08","15 – The Comic Book Store Regeneration","Sheldon","I don’t understand why you’re mad at me. You should be mad at Amy. Like I was this afternoon. Hey, look at that, I let it go.",0,"male",34977,2015,27,"2014-2017"
"11988",522501,"Parks and recreation","7","04","Leslie Knope","We should've never worked together.",1,"female",52250,2015,4,"2014-2017"
"11989",36065,"The Big Bang Theory","07","20 – The Relationship Diremption","Bernadette","Please don’t say it.",1,"female",31107,2014,4,"2014-2017"
"11990",41950,"The Big Bang Theory","08","21 – The Communication Deterioration","Leonard","It’s not Simon Says.",0,"male",36279,2015,4,"2014-2017"
"11991",491813,"Parks and recreation","6","18","Leslie Knope","Chipp McCapp is the most amazing 17 year old country singer in the entire world.",1,"female",49181,2014,14,"2014-2017"
"11992",54129,"The Big Bang Theory","10","23 – The Gyroscopic Collapse","Amy","That’s a risk I’m willing to take.",1,"female",46637,2017,7,"2014-2017"
"11993",40897,"The Big Bang Theory","08","17 – The Colonization Application","Penny","Aw, is this your first time?",1,"female",35339,2015,6,"2014-2017"
"11994",52023,"The Big Bang Theory","10","15 – The Locomotion Reverberation","Amy","Is there anything we can do?",1,"female",44787,2017,6,"2014-2017"
"11995",470232,"Parks and recreation","6","12","Leslie Knope","Okay, well, this is normal.",1,"female",47023,2014,4,"2014-2017"
"11996",52036,"The Big Bang Theory","10","15 – The Locomotion Reverberation","Amy","Wow. He finally used it. What’d you do?",1,"female",44799,2017,8,"2014-2017"
"11997",49161,"The Big Bang Theory","10","03 -The Dependence Transcendence","Amy","Okay. I feel so bad about leaving him here.",1,"female",42286,2016,9,"2014-2017"
"11998",36599,"The Big Bang Theory","07","23 – The Gorilla Dissolution","Penny","Uh, pretty good, actually.",1,"female",31571,2014,4,"2014-2017"
"11999",51808,"The Big Bang Theory","10","14 – The Emotion Detection Automation","Amy","Yes. I’m looking at a picture of my grandma.",1,"female",44592,2017,9,"2014-2017"
"12000",47426,"The Big Bang Theory","09","20 – The Big Bear Precipitation","Penny","My God, Leonard, do you know what I could do with that kind of money?",1,"female",40915,2016,15,"2014-2017"
"12001",50876,"The Big Bang Theory","10","10 – The Property Division Collision","Stuart","Anyway, come on in, dinner’s ready.",0,"male",43752,2016,6,"2014-2017"
"12002",528581,"Parks and recreation","7","06","Leslie Knope","They may have taken that land, but I will be damned if they take my waffles.",1,"female",52858,2015,15,"2014-2017"
"12003",45576,"The Big Bang Theory","09","13 – The Empathy Optimisation","Sheldon","Well, why isn’t everyone happy? Your little ray of sunshine is ready to beam again.",0,"male",39344,2016,15,"2014-2017"
"12004",44605,"The Big Bang Theory","09","09 – The Platonic Permutation","Leonard","Otherwise we’d love to.",0,"male",38519,2015,4,"2014-2017"
"12005",45925,"The Big Bang Theory","09","14 – The Meemaw Materialisation","Amy","I think I should leave.",1,"female",39634,2016,5,"2014-2017"
"12006",37407,"The Big Bang Theory","08","02 – The Junior Professor Solution","Bernadette","Exactly. Does she not realize it or does she not care?",1,"female",32270,2014,11,"2014-2017"
"12007",541221,"Parks and recreation","7","09","Leslie Knope","There is no bigger defender of gender equality than Leslie Knope.",1,"female",54122,2015,10,"2014-2017"
"12008",54791,"Parks and recreation","7","11","Tom Haverford","Got you a little gift in New York.",0,"male",54791,2015,7,"2014-2017"
"12009",36192,"The Big Bang Theory","07","21 – The Anything Can Happen Recurrence","Raj","I was thinking we could watch a DVD.",0,"male",31207,2014,8,"2014-2017"
"12010",492402,"Parks and recreation","6","18","Tom Haverford","Owner, operator, and global ambassador for Tom's Bistro, opening this spring in Pawnee.",0,"male",49240,2014,12,"2014-2017"
"12011",495742,"Parks and recreation","6","19","Andy Dwyer","I am not good at keeping secrets.",0,"male",49574,2014,6,"2014-2017"
"12012",55075,"Parks and recreation","7","11","Tom Haverford","On our first date, I gave you a single daisy, like this.",0,"male",55075,2015,11,"2014-2017"
"12013",35033,"The Big Bang Theory","07","16 – The Table Polarisation","Sheldon","What about the roommate agreement? It specifically states that any changes in furnishing have to be approved by the Furnishing Committee. Which only sits on alternate years. Yeah, and by the way, it sits over there.",0,"male",30164,2014,36,"2014-2017"
"12014",45844,"The Big Bang Theory","09","14 – The Meemaw Materialisation","Amy","How was your trip?",1,"female",39583,2016,4,"2014-2017"
"12015",54892,"Parks and recreation","7","11","April Ludgate","Buzz Aldrin, nice to meet you.",1,"female",54892,2015,5,"2014-2017"
"12016",48868,"The Big Bang Theory","10","02 – The Military Miniturization","Penny","Yeah, drive safe. We love you. And give us a call… Oh, my God, it was me, it was me. I’m the one who blabbed she was pregnant!",1,"female",42043,2016,28,"2014-2017"
"12017",51667,"The Big Bang Theory","10","13 – The Romance Recalibration","Penny","Okay. Leonard, I really appreciate that, but I need a little time to myself.",1,"female",44459,2017,14,"2014-2017"
"12018",468761,"Parks and recreation","6","12","Ann Perkins","Okay, who does Sweetums want as their spokesperson?",1,"female",46876,2014,7,"2014-2017"
"12019",37664,"The Big Bang Theory","08","03 – The First Pitch Insufficiency","Penny","Well, a relationship is more complicated than a French fry.",1,"female",32505,2014,10,"2014-2017"
"12020",40682,"The Big Bang Theory","08","16 – The Intimacy Acceleration","Amy","Well, we’re the ones tagging along, you pick.",1,"female",35155,2015,8,"2014-2017"
"12021",510221,"Parks and recreation","7","01","Tom Haverford","But when I got up there, I got pretty emotional.",0,"male",51022,2015,9,"2014-2017"
"12022",542651,"Parks and recreation","7","09","Leslie Knope","He has five personalized aprons.",1,"female",54265,2015,4,"2014-2017"
"12023",53110,"The Big Bang Theory","10","19 – The Collaboration Fluctuation","Penny","I probably should have spit out my gum first.",1,"female",45753,2017,9,"2014-2017"
"12024",43028,"The Big Bang Theory","09","02 – The Separation Oscillation","Sheldon","Well, if you want to see less of me, maybe we should go out again.",0,"male",37201,2015,15,"2014-2017"
